date,version_name,location_name,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,seir_daily_unscaled_mean,seir_daily_unscaled_lower,seir_daily_unscaled_upper,seir_cumulative_unscaled_mean,seir_cumulative_unscaled_lower,seir_cumulative_unscaled_upper,reff_mean,reff_lower,reff_upper,cumulative_deaths,daily_deaths,cumulative_cases,cumulative_deaths_unscaled,cumulative_hospitalizations,daily_deaths_unscaled,daily_infections,population,mobility_mean,mobility_obs,testing_mean,testing_lower,testing_upper,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,cumulative_all_vaccinated,cumulative_all_fully_vaccinated,cumulative_all_effectively_vaccinated,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,admis_mean,admis_upper,admis_lower,all_bed_capacity,icu_bed_capacity,infection_fatality,infection_detection,infection_hospitalization
4/7/20,reference,Canada,14169.18,25472.31,7881.44,637.44,427.24,858.95,309613.14,167669.11,592886.94,87.29,60.13,114.5,55.76,55.76,55.76,381.52,381.52,381.52,,,,641.51,89.81,18284,388,986,59,1265,36519840.27,-58.917,1,17671.7434,17671.7434,17671.7434,1,0.9759,0,0.1293,1,,,,3021.81,5869.14,1843.53,1140.01,2222.85,691.94,154.23,274.21,97.68,86460,4048,0.0289,0.1316,0.0141
4/8/20,reference,Canada,14080.24,25124.09,7865.42,734.02,494.13,984.95,323693.38,175538.58,617765.79,96.58,67,126,62.55,62.55,62.55,444.06,444.06,444.06,,,,731.89,90.37,19706,445,1061,57,1422,36519840.27,-59.2732,1,18054.1661,18054.1661,18054.1661,1,0.9737,0,0.1338,1,,,,3139.85,6202.18,1887.81,1172.38,2331.87,698.45,157.09,279.46,98.5,86460,4048,0.0284,0.1257,0.0137
4/9/20,reference,Canada,13963.3,24745.16,7848.51,840.18,568.18,1122.67,337656.69,183359.47,642154.97,106.16,74.18,137.72,69.66,69.66,69.66,513.72,513.72,513.72,,,,852.41,120.52,21221,522,1135,77,1515,36519840.27,-59.581,1,18423.7316,18423.7316,18423.7316,1,0.9715,0,0.1382,1,,,,3244.46,6511.2,1926.67,1200.92,2433.33,703.98,159.65,285.76,99.36,86460,4048,0.0278,0.1212,0.0134
4/10/20,reference,Canada,13822.18,24340.15,7808.21,956.2,649.71,1272.3,351478.87,191343.78,666033.2,116.02,81.68,149.63,77.09,77.09,77.09,590.81,590.81,590.81,,,,951.43,99.02,22639,584,1214.4,62,1418,36519840.27,-59.7676,1,18784.1754,18784.1754,18784.1754,1,0.9671,0,0.1425,1,,,,3336.35,6796.78,1962.39,1225.31,2527.15,708.65,161.87,290.91,100.21,86460,4048,0.0272,0.1182,0.0131
4/11/20,reference,Canada,13660.7,23913.14,7744.58,1082.33,739.01,1433.98,365139.57,199439.94,689388.4,126.13,89.47,161.69,84.8,84.8,84.8,675.6,675.6,675.6,,,,1078.68,127.25,23830,671,1269.8,87,1191,36519840.27,-59.7723,1,19139.0531,19139.0531,19139.0531,1,0.9626,0,0.1466,1,,,,3405.13,7045.67,1985.73,1244.95,2611.99,712.09,163.69,294.84,100.96,86460,4048,0.0267,0.1164,0.0129
4/12/20,reference,Canada,13482.52,23534.78,7654.46,1218.76,836.28,1607.78,378622.08,207094.41,712217.02,136.43,97.51,173.82,92.71,92.71,92.71,768.32,768.32,768.32,,,,1172.75,94.08,24928,737,1322.2,66,1098,36519840.27,-59.5792,1,19491.6369,19491.6369,19491.6369,1,0.9582,0,0.1506,1,,,,3463.5,7269.48,2003.76,1260.77,2688.23,714.37,165.04,297.54,101.57,86460,4048,0.0261,0.1158,0.0127
4/13/20,reference,Canada,13290.93,23222.45,7528.16,1365.55,941.64,1793.67,391913.01,214622.57,734523.04,146.79,105.69,186.22,100.72,100.72,100.72,869.04,869.04,869.04,,,,1277.97,105.21,26258,802,1369.6,65,1330,36519840.27,-59.1899,1,19844.8337,19844.8337,19844.8337,1,0.9537,0,0.1544,1,,,,3502.78,7468.55,2002.94,1271.37,2757.64,710.23,165.88,299.04,101.99,86460,4048,0.0256,0.1163,0.0125
4/14/20,reference,Canada,13088.76,22888.15,7392.7,1522.59,1055.04,1991.41,405001.77,222015.27,756316.79,157.04,113.84,198.69,108.65,108.65,108.65,977.68,977.68,977.68,,,,1460.79,182.82,27673,930,1453,128,1415,36519840.27,-58.631,1,20201.1243,20201.1243,20201.1243,1,0.9493,0,0.1579,1,,,,3523.46,7655.26,1990.71,1280.2,2829.24,706.05,166.16,299.24,102.36,86460,4048,0.025,0.1176,0.0123
4/15/20,reference,Canada,12878.44,22535.73,7250.29,1689.54,1176.21,2200.57,417880.21,229228.15,777611.81,166.95,121.74,210.95,116.28,116.28,116.28,1093.97,1093.97,1093.97,,,,1635.57,174.78,29018,1047,1528,117,1345,36519840.27,-57.9603,1,20562.5203,20562.5203,20562.5203,1,0.9471,0,0.1612,1,,,,3529.04,7811.08,1969.34,1282.51,2888.59,693.84,165.89,298.21,102.43,86460,4048,0.0245,0.1198,0.0122
4/16/20,reference,Canada,12661.83,22167.48,7102.88,1865.78,1304.66,2420.41,430542.04,236099.29,798422.85,176.24,129.14,222.54,123.37,123.37,123.37,1217.34,1217.34,1217.34,,,,1893.83,258.26,30788,1239,1584,192,1770,36519840.27,-57.2452,1,20930.5382,20930.5382,20930.5382,1,0.9448,0,0.1641,1,,,,3521.87,7929.67,1927.66,1278.96,2933.02,678.85,165.16,296.1,102.27,86460,4048,0.0239,0.1225,0.012
4/17/20,reference,Canada,12440.58,21785.32,6952.39,2050.4,1439.71,2649.93,442982.62,242825.98,818765.22,184.62,135.75,233.03,129.64,129.64,129.64,1346.98,1346.98,1346.98,,,,2068.7,174.88,32653,1358,1637,119,1865,36519840.27,-56.549,1,21306.187,21306.187,21306.187,1,0.9404,0,0.1666,1,,,,3505.33,8010.96,1886.79,1272.21,2963.62,662.93,164.1,293.13,101.83,86460,4048,0.0233,0.1255,0.0119
4/18/20,reference,Canada,12215.98,21390.52,6800.39,2242.35,1581.24,2888.04,455198.6,249409.23,838654.3,191.95,141.48,242.26,134.95,134.95,134.95,1481.94,1481.94,1481.94,,,,2292.79,224.09,34141,1521,1710,163,1488,36519840.27,-55.9252,1,21689.9685,21689.9685,21689.9685,1,0.9359,0,0.1688,1,,,,3478.35,8051.81,1846.16,1259.03,2975.66,644.6,162.85,289.19,100.97,86460,4048,0.0227,0.1285,0.0118
4/19/20,reference,Canada,11989.15,20984.36,6648.45,2440.43,1727.5,3133.45,467187.76,255851.53,858105.3,198.08,146.22,250.03,139.29,139.29,139.29,1621.23,1621.23,1621.23,,,,2460.06,167.27,35882,1639,1756,118,1741,36519840.27,-55.4055,1,22081.889,22081.889,22081.889,1,0.9314,0,0.1705,1,,,,3447.55,8058.72,1809.21,1243.66,2973.11,627.41,161.51,284.64,100.18,86460,4048,0.022,0.1314,0.0117
4/20/20,reference,Canada,11760.76,20612.06,6497.57,2643.52,1877.54,3384.87,478948.52,262156.2,877132.39,203.09,150,256.47,142.74,142.74,142.74,1763.97,1763.97,1763.97,,,,2628.41,168.36,37673,1751,1805,112,1791,36519840.27,-54.9815,1,22481.4811,22481.4811,22481.4811,1,0.927,0,0.1719,1,,,,3412.13,8032.12,1774.57,1225.99,2956.02,614.78,160.21,279.9,99.57,86460,4048,0.0214,0.1339,0.0116
4/21/20,reference,Canada,11531.5,20244.94,6348.57,2850.65,2030.57,3641.25,490480.02,268326.89,895748.45,207.14,152.97,261.78,145.45,145.45,145.45,1909.43,1909.43,1909.43,,,,2835.56,207.15,39301,1901,1871,150,1628,36519840.27,-54.6187,1,22887.8351,22887.8351,22887.8351,1,0.9225,0,0.1732,1,,,,3375.89,7979.17,1752.77,1208.3,2927.95,604.16,159.07,275.19,99.21,86460,4048,0.0207,0.136,0.0116
4/22/20,reference,Canada,11301.89,19874.34,6202.06,3061.26,2186.02,3902.05,501781.91,274367.42,913964.94,210.61,155.4,266.33,147.66,147.66,147.66,2057.09,2057.09,2057.09,,,,3042.81,207.24,41108,2046,1935,145,1807,36519840.27,-54.2772,1,23299.6393,23299.6393,23299.6393,1,0.9202,0,0.1743,1,,,,3337.99,7904.23,1733.36,1193,2893.54,597.45,158.18,270.68,99.02,86460,4048,0.0201,0.1377,0.0117
4/23/20,reference,Canada,11072.33,19500.51,6058.58,3274.92,2343.51,4166.85,512854.25,280281.8,931791.83,213.66,157.44,270.35,149.54,149.54,149.54,2206.63,2206.63,2206.63,,,,3300.2,257.39,43069,2224,1992,178,1961,36519840.27,-53.9311,1,23715.2277,23715.2277,23715.2277,1,0.918,0,0.1752,1,,,,3302.44,7818.97,1718.27,1177.53,2852.56,591.91,157.57,267.83,99.01,86460,4048,0.0196,0.1388,0.0118
4/24/20,reference,Canada,10842.82,19123.58,5918.63,3491.46,2502.87,4435.84,523697.07,286074.15,949237.6,216.54,159.31,274.15,151.29,151.29,151.29,2357.92,2357.92,2357.92,,,,3531.55,231.35,44884,2386,2055,162,1815,36519840.27,-53.5765,1,24132.6358,24132.6358,24132.6358,1,0.9136,0,0.1758,1,,,,3266.07,7726,1703.46,1162.98,2808.69,588.06,157.2,265.65,99.31,86460,4048,0.0192,0.1397,0.0119
4/25/20,reference,Canada,10613.4,18743.55,5783.26,3710.92,2664.12,4710.99,534310.46,291748.45,966309.23,219.46,161.2,278.02,153.05,153.05,153.05,2510.96,2510.96,2510.96,,,,3776.52,244.97,46380,2555,2103.67,169,1496,36519840.27,-53.2266,1,24549.6624,24549.6624,24549.6624,1,0.9092,0,0.1762,1,,,,3242.58,7645.76,1699.94,1146.18,2760.44,581.97,157.08,263.29,99.87,86460,4048,0.0189,0.1404,0.012
4/26/20,reference,Canada,10384.04,18360.45,5657.05,3933.46,2827.36,4993.09,544694.51,297308.31,983012.36,222.54,163.19,282.11,154.92,154.92,154.92,2665.88,2665.88,2665.88,,,,3913.33,136.82,47959,2654,2151.33,99,1579,36519840.27,-52.8938,1,24963.9372,24963.9372,24963.9372,1,0.9047,0,0.1766,1,,,,3224.57,7573.2,1695.79,1130.74,2713.56,575.51,157.17,260.72,100.66,86460,4048,0.0187,0.141,0.0122
4/27/20,reference,Canada,10154.72,17974.36,5533.22,4159.29,2992.76,5279.6,554849.23,302756.95,999589.25,225.83,165.35,286.52,156.98,156.98,156.98,2822.86,2822.86,2822.86,,,,4135,221.67,49604,2807,2193,153,1645,36519840.27,-52.5646,1,25372.9926,25372.9926,25372.9926,1,0.9003,0,0.1771,1,,,,3216.23,7515.09,1699.37,1118.63,2671.44,571.81,157.43,258.38,101.65,86460,4048,0.0185,0.1414,0.0125
4/28/20,reference,Canada,9925.28,17585.26,5411.65,4388.78,3160.59,5571.02,564774.51,308097.2,1015868.16,229.49,167.78,291.42,159.32,159.32,159.32,2982.18,2982.18,2982.18,,,,4369.03,234.03,51164,2965,2257,158,1560,36519840.27,-52.2112,1,25774.3387,25774.3387,25774.3387,1,0.8958,0,0.1776,1,,,,3219.3,7473.94,1711.87,1107.58,2632.24,568.44,157.83,256.33,102.87,86460,4048,0.0185,0.1418,0.0127
4/29/20,reference,Canada,9695.54,17193.26,5292.17,4622.48,3331.26,5868.07,574470.06,313331.45,1031720.53,233.7,170.61,297.05,162.09,162.09,162.09,3144.27,3144.27,3144.27,,,,4578.41,209.38,52773,3107,2343,142,1609,36519840.27,-51.8108,1,26165.5407,26165.5407,26165.5407,1,0.8936,0,0.1783,1,,,,3227.4,7441.42,1727.41,1099.95,2598.74,567.39,158.28,254.45,104.25,86460,4048,0.0186,0.1422,0.013
4/30/20,reference,Canada,9465.27,16798.28,5174.77,4861.02,3505.23,6171.57,583935.33,318461.67,1047148.17,238.55,173.91,303.49,165.34,165.34,165.34,3309.61,3309.61,3309.61,,,,4861.9,283.49,54454,3302,2407,195,1681,36519840.27,-51.3566,1,26544.2968,26544.2968,26544.2968,1,0.8914,0,0.1795,1,,,,3242.52,7417.92,1747.8,1096.21,2571.36,569.04,158.67,252.63,105.56,86460,4048,0.0188,0.1425,0.0133
5/1/20,reference,Canada,9234.29,16400.35,5059.22,5104.86,3682.87,6482.02,593169.62,323489.44,1062152.84,243.83,177.57,310.45,168.97,168.97,168.97,3478.58,3478.58,3478.58,,,,5150.36,288.47,56330,3517,2452,215,1876,36519840.27,-50.866,1,26908.5137,26908.5137,26908.5137,1,0.887,0,0.1812,1,,,,3257.85,7392.49,1767.73,1092.88,2545.78,570.24,158.82,250.72,106.63,86460,4048,0.019,0.1426,0.0135
5/2/20,reference,Canada,9002.44,15999.53,4943.81,5353.99,3864.26,6799.35,602172.05,328415.94,1076736.21,249.13,181.32,317.34,172.71,172.71,172.71,3651.29,3651.29,3651.29,,,,5408.02,257.65,58029,3699,2572,182,1699,36519840.27,-50.3808,1,27256.38,27256.38,27256.38,1,0.8827,0,0.1828,1,,,,3270.9,7359.82,1786,1092.31,2524.2,573.99,158.55,248.9,107.27,86460,4048,0.0194,0.1425,0.0138
5/3/20,reference,Canada,8769.58,15613.02,4829.93,5607.75,4049.01,7122.62,610941.63,333241.99,1090899.98,253.77,184.68,323.27,176.1,176.1,176.1,3827.39,3827.39,3827.39,,,,5591.53,183.51,59499.5,3821.5,2647,122.5,1470.5,36519840.27,-49.9438,1,27586.4328,27586.4328,27586.4328,1,0.8783,0,0.1844,1,,,,3281.94,7337.32,1806.68,1090.72,2508.11,577.28,157.67,246.53,107.32,86460,4048,0.0197,0.1422,0.014
5/4/20,reference,Canada,8535.63,15260.66,4726.13,5864.78,4236.24,7449.91,619477.26,337968.12,1104645.94,257.02,187.15,327.29,178.67,178.67,178.67,4006.07,4006.07,4006.07,,,,5853.98,262.45,60773,3996,2711,174.5,1273.5,36519840.27,-49.5649,1,27897.6153,27897.6153,27897.6153,1,0.8739,0,0.1864,1,,,,3287.8,7328.77,1825.07,1089.53,2502.76,580.43,156.04,243.4,106.6,86460,4048,0.02,0.1418,0.0141
5/5/20,reference,Canada,8300.56,14900.67,4608.91,6122.96,4424.55,7778.39,627777.82,342594.56,1117976.22,258.18,188.24,328.49,179.93,179.93,179.93,4186,4186,4186,,,,6136.82,282.84,62048,4192,2772,196,1275,36519840.27,-49.2254,1,28189.3237,28189.3237,28189.3237,1,0.8695,0,0.189,1,,,,3286.31,7302,1838.16,1085.86,2493.89,580.97,153.48,239.37,104.98,86460,4048,0.0202,0.1411,0.0142
5/6/20,reference,Canada,8064.4,14532.2,4471.98,6379.56,4612.13,8104.43,635842.22,347120.97,1130892.98,256.6,187.49,326.03,179.42,179.42,179.42,4365.41,4365.41,4365.41,,,,6417.94,281.12,63497.5,4388,2834,196,1449.5,36519840.27,-48.9054,1,28461.4387,28461.4387,28461.4387,1,0.8673,0,0.1918,1,,,,3267.42,7246.58,1836.87,1078.02,2479.32,577.58,149.92,234.35,102.37,86460,4048,0.0202,0.1402,0.0141
5/7/20,reference,Canada,7827.19,14154.77,4343.46,6631.45,4796.74,8423.89,643669.41,351546.55,1143398.45,251.89,184.61,319.46,176.83,176.83,176.83,4542.24,4542.24,4542.24,,,,6675.22,257.28,64924.11,4571,2922,183,1426.61,36519840.27,-48.5974,1,28714.3413,28714.3413,28714.3413,1,0.8652,0,0.195,1,,,,3230.57,7164.17,1829.3,1066.56,2460.1,571.12,145.62,228.58,99.03,86460,4048,0.02,0.1389,0.014
5/8/20,reference,Canada,7589.12,13767.67,4232.96,6875.81,4976.49,8733.17,651258.53,355870.04,1155495.07,244.36,179.75,309.28,172.3,172.3,172.3,4714.54,4714.54,4714.54,,,,6917.12,241.9,66437.22,4739,2984,168,1513.11,36519840.27,-48.3098,1,28948.9088,28948.9088,28948.9088,1,0.861,0,0.1983,1,,,,3178.99,7018.15,1813.07,1049.92,2419.49,560.55,140.96,222.54,95.35,86460,4048,0.0196,0.1376,0.0138
5/9/20,reference,Canada,7350.39,13370.49,4123.15,7110.56,5149.82,9029.65,658608.93,360089.85,1167185.37,234.75,173.33,296.62,166.24,166.24,166.24,4880.78,4880.78,4880.78,,,,7108.53,191.42,67706.33,4868,3022,129,1269.11,36519840.27,-48.0678,1,29166.4932,29166.4932,29166.4932,1,0.8567,0,0.2017,1,,,,3111.39,6800.34,1771.51,1029.16,2355.02,550.58,136.27,217.21,91.63,86460,4048,0.0191,0.1363,0.0137
5/10/20,reference,Canada,7111.34,12963.11,4013.89,7334.48,5315.76,9311.88,665720.26,364204.26,1178704.94,223.92,165.94,282.57,159.2,159.2,159.2,5039.98,5039.98,5039.98,,,,7354.82,246.29,68863.94,5053.5,3061,185.5,1157.61,36519840.27,-47.897,1,29368.8792,29368.8792,29368.8792,1,0.8525,0,0.205,1,,,,3032.28,6568.54,1721.74,1003.48,2284.06,534.16,131.79,212.14,88.2,86460,4048,0.0184,0.1354,0.0135
5/11/20,reference,Canada,6872.33,12569.1,3905.18,7547.1,5473.85,9579.38,672592.59,368211.18,1189866.55,212.62,158.09,268,151.68,151.68,151.68,5191.66,5191.66,5191.66,,,,7529.53,174.71,69985.56,5180,3150,126.5,1121.61,36519840.27,-47.7897,1,29558.2266,29558.2266,29558.2266,1,0.8482,0,0.2077,1,,,,2945.74,6331.12,1667.93,973.5,2207.95,513.69,127.74,207.51,85.29,86460,4048,0.0178,0.1348,0.0134
5/12/20,reference,Canada,6633.86,12168.91,3796.85,7748.62,5624.07,9832.52,679226.45,372108.34,1200632.34,201.51,150.22,253.74,144.11,144.11,144.11,5335.77,5335.77,5335.77,,,,7783.03,253.5,71161.67,5363,3198,183,1176.11,36519840.27,-47.7022,1,29736.9976,29736.9976,29736.9976,1,0.844,0,0.2102,1,,,,2850.86,6086.12,1609.09,939.96,2126.68,491.41,124.31,203.47,82.93,86460,4048,0.0171,0.1349,0.0133
5/13/20,reference,Canada,6396.46,11758.63,3688.85,7939.7,5766.76,10072.29,685622.91,375893.42,1210999.51,191.08,142.68,240.42,136.82,136.82,136.82,5472.59,5472.59,5472.59,,,,7982.54,199.51,72282.78,5503,3232,140,1121.11,36519840.27,-47.5834,1,29907.8741,29907.8741,29907.8741,1,0.8418,0,0.213,1,,,,2759.5,5848.36,1555.42,904.5,2042.47,468.69,121.6,200.12,81.35,86460,4048,0.0165,0.1358,0.0134
5/14/20,reference,Canada,6160.77,11339.23,3581.36,8121.35,5902.46,10300.06,691783.67,379564.46,1220966.42,181.65,135.71,228.44,130.07,130.07,130.07,5602.66,5602.66,5602.66,,,,8218.13,235.59,73494.89,5678,3284,175,1212.11,36519840.27,-47.3895,1,30073.6693,30073.6693,30073.6693,1,0.8398,0,0.2158,1,,,,2672.5,5643.11,1508.62,868.71,1967.09,446.69,119.45,197.26,80.37,86460,4048,0.0159,0.1375,0.0135
5/15/20,reference,Canada,5927.47,10904.1,3474.24,8294.59,6031.8,10517.22,697711.14,383119.72,1230533.19,173.24,129.34,217.8,123.89,123.89,123.89,5726.55,5726.55,5726.55,,,,8372.03,153.89,74622,5777,3344.67,99,1127.11,36519840.27,-47.0881,1,30237.2391,30237.2391,30237.2391,1,0.8357,0,0.2182,1,,,,2593.29,5458.53,1470.34,835.74,1895.09,429.54,117.57,194.15,79.71,86460,4048,0.0155,0.1402,0.0136
5/16/20,reference,Canada,5697.28,10441.84,3367.49,8460.4,6155.42,10725.08,703408.42,386557.95,1239702.21,165.81,123.61,208.46,118.34,118.34,118.34,5844.89,5844.89,5844.89,,,,8539.8,167.77,75874,5899,3408.08,122,1252,36519840.27,-46.6605,1,30401.397,30401.397,30401.397,1,0.8316,0,0.2204,1,,,,2524.06,5295.63,1441.08,807.59,1829.26,417.49,115.71,189.81,79.12,86460,4048,0.0151,0.1435,0.0137
5/17/20,reference,Canada,5470.93,9979.95,3261.14,8619.79,6273.99,10924.89,708879.36,389914.84,1248478.01,159.38,118.57,200.39,113.46,113.46,113.46,5958.35,5958.35,5958.35,,,,8687.13,147.33,77019,6007.67,3471.5,108.67,1145,36519840.27,-46.0968,1,30568.8382,30568.8382,30568.8382,1,0.8275,0,0.2225,1,,,,2460.83,5152.44,1416.58,782.38,1768.69,408.53,113.62,185.15,78.34,86460,4048,0.0148,0.1473,0.0139
5/18/20,reference,Canada,5249.15,9521.77,3155.32,8773.78,6388.25,11117.93,714128.51,393331.54,1256867.07,153.99,114.26,193.61,109.33,109.33,109.33,6067.68,6067.68,6067.68,,,,8776.53,89.4,78079,6069.33,3517.25,61.67,1060,36519840.27,-45.3836,1,30742.0743,30742.0743,30742.0743,1,0.8235,0,0.2244,1,,,,2404.94,5031.27,1396.93,759.32,1713.37,401.52,111.08,179.94,77.04,86460,4048,0.0146,0.1515,0.014
5/19/20,reference,Canada,5032.57,9070.25,3048.16,8923.33,6498.93,11305.33,719161.08,396641.09,1264877.65,149.55,110.69,188.02,105.95,105.95,105.95,6173.63,6173.63,6173.63,,,,8874.21,97.68,79124,6140,3561,70.67,1045,36519840.27,-44.5147,1,30923.3834,30923.3834,30923.3834,1,0.8194,0,0.2264,1,,,,2352.5,4927.84,1369.81,738.36,1663.71,395.9,107.87,173.99,75.11,86460,4048,0.0144,0.1555,0.014
5/20/20,reference,Canada,4821.79,8628,2926.25,9069.35,6606.8,11488.19,723982.87,399844.7,1272519.52,146.02,107.87,183.57,103.34,103.34,103.34,6276.97,6276.97,6276.97,,,,9051.25,177.03,80136,6263,3600,123,1012,36519840.27,-43.5152,1,31114.7736,31114.7736,31114.7736,1,0.8173,0,0.2285,1,,,,2301.25,4841.14,1337.11,718.5,1619.46,387.75,103.85,167.2,72.54,86460,4048,0.0144,0.1592,0.0138
5/21/20,reference,Canada,4617.31,8197.28,2798.41,9212.74,6712.64,11667.58,728600.18,402943.78,1279803.76,143.4,105.87,180.23,101.53,101.53,101.53,6378.5,6378.5,6378.5,,,,9230.77,179.52,81338,6389,3670,126,1202,36519840.27,-42.4375,1,31317.9624,31317.9624,31317.9624,1,0.8154,0,0.2308,1,,,,2252.26,4774.91,1298.83,698.83,1579.92,377.2,99.27,160.22,69.43,86460,4048,0.0144,0.1619,0.0136
5/22/20,reference,Canada,4419.56,7779.93,2673.94,9354.54,6817.33,11844.72,733019.74,405939.89,1286742.5,141.79,104.85,178.14,100.6,100.6,100.6,6479.1,6479.1,6479.1,,,,9373.28,142.51,82495,6490,3721,101,1157,36519840.27,-41.3503,1,31534.3683,31534.3683,31534.3683,1,0.8115,0,0.2334,1,,,,2204.96,4731.64,1251.55,680.23,1546.01,363.57,94.44,154.07,66.09,86460,4048,0.0146,0.1638,0.0134
5/23/20,reference,Canada,4228.9,7377.44,2553.1,9495.71,6921.74,12020.79,737248.64,408834.69,1293348.71,141.17,104.69,177.25,100.52,100.52,100.52,6579.62,6579.62,6579.62,,,,9523.2,149.92,83637,6599,3756.33,109,1142,36519840.27,-40.3289,1,31765.114,31765.114,31765.114,1,0.8076,0,0.2362,1,,,,2149.22,4683.76,1197.34,662.84,1518.39,350.3,89.65,147.81,62.72,86460,4048,0.0148,0.165,0.0131
5/24/20,reference,Canada,4045.58,6990.92,2436.32,9636.9,7026.42,12196.61,741294.22,411630.07,1299635.95,141.2,105.08,177.16,100.98,100.98,100.98,6680.6,6680.6,6680.6,,,,9628.33,105.14,84722.5,6673,3778.67,74,1085.5,36519840.27,-39.4334,1,32011.0374,32011.0374,32011.0374,1,0.8038,0,0.2389,1,,,,2085.88,4627.72,1137.32,643.17,1493.19,334.48,85.12,141.59,59.38,86460,4048,0.0152,0.1657,0.0129
5/25/20,reference,Canada,3869.81,6621.15,2323.96,9778.42,7131.64,12372.58,745164.03,414328.15,1305630.02,141.51,105.69,177.45,101.68,101.68,101.68,6782.28,6782.28,6782.28,,,,9797.92,169.58,85729,6796,3808,123,1006.5,36519840.27,-38.6829,1,32272.708,32272.708,32272.708,1,0.7999,0,0.2417,1,,,,2018.63,4562.88,1075.93,622.06,1467.24,317.3,81,135.57,56.45,86460,4048,0.0156,0.1659,0.0127
5/26/20,reference,Canada,3701.68,6268.62,2216.34,9920.14,7237.32,12548.64,748865.7,416931.28,1311335.21,141.73,106.17,177.63,102.27,102.27,102.27,6884.55,6884.55,6884.55,,,,9932.48,134.57,86665,6894,3832,98,936,36519840.27,-38.0577,1,32550.4455,32550.4455,32550.4455,1,0.796,0,0.245,1,,,,1951.36,4489.46,1017.72,600.27,1440.05,299.9,77.41,129.87,54.12,86460,4048,0.016,0.1659,0.0126
5/27/20,reference,Canada,3541.24,5933.6,2113.67,10061.61,7343.03,12724.3,752406.95,419441.98,1316759.77,141.46,106.21,177.27,102.4,102.4,102.4,6986.95,6986.95,6986.95,,,,10114.55,182.06,87537,7025,3869.5,131,872,36519840.27,-37.5259,1,32844.3384,32844.3384,32844.3384,1,0.7941,0,0.248,1,,,,1874.64,4393.75,958.07,577.94,1408.77,283.33,74.43,124.62,52.44,86460,4048,0.0163,0.1659,0.0125
5/28/20,reference,Canada,3388.49,5616.13,2016.09,10201.85,7447.96,12898.48,755795.44,421862.93,1321918.29,140.25,105.4,175.77,101.7,101.7,101.7,7088.65,7088.65,7088.65,,,,10278.61,164.06,88531,7142,3906,117,994,36519840.27,-37.0609,1,33154.2599,33154.2599,33154.2599,1,0.7922,0,0.2506,1,,,,1793.03,4235.57,902.64,554.03,1358.98,267.51,71.99,119.82,51.24,86460,4048,0.0166,0.1661,0.0126
5/29/20,reference,Canada,3243.37,5316.17,1937.37,10339.43,7550.87,13069.51,759038.8,424196.88,1326825.21,137.58,103.35,172.53,99.77,99.77,99.77,7188.42,7188.42,7188.42,,,,10428.15,149.55,89438,7248,3945.5,106,907,36519840.27,-36.6496,1,33479.8809,33479.8809,33479.8809,1,0.7886,0,0.2532,1,,,,1710.1,4055.96,854.7,529.7,1304.83,253.62,69.96,115.62,50.42,86460,4048,0.0167,0.1664,0.0128
5/30/20,reference,Canada,3105.81,5033.49,1862.86,10472.76,7650.45,13236.75,762144.61,426446.72,1331494.69,133.33,99.9,167.37,96.54,96.54,96.54,7284.95,7284.95,7284.95,,,,10558.76,130.61,90210,7346,3984.67,98,772,36519840.27,-36.2951,1,33820.6785,33820.6785,33820.6785,1,0.785,0,0.2554,1,,,,1627,3861.36,814.05,504.45,1245.5,241.1,68.23,111.65,49.85,86460,4048,0.0166,0.1666,0.013
5/31/20,reference,Canada,2975.64,4767.79,1792.22,10600.65,7745.72,13397.5,765120.25,428615.49,1335940.55,127.89,95.5,160.75,92.33,92.33,92.33,7377.29,7377.29,7377.29,,,,10641.72,82.96,90979,7404.5,4023.83,58.5,769,36519840.27,-36.0045,1,34175.9406,34175.9406,34175.9406,1,0.7814,0,0.2574,1,,,,1546,3656.05,780.49,480.18,1183.33,231.85,66.69,107.81,49.44,86460,4048,0.0163,0.1667,0.0132
6/1/20,reference,Canada,2852.67,4518.72,1724.53,10722.33,7836.07,13550.64,767972.92,430706.29,1340176.25,121.68,90.53,153.15,87.53,87.53,87.53,7464.81,7464.81,7464.81,,,,10684.33,42.61,91726,7435,4063,30.5,747,36519840.27,-35.7646,1,34544.767,34544.767,34544.767,1,0.7777,0,0.2589,1,,,,1464.29,3439.42,754.3,457.21,1119.11,225.28,65.22,104.04,49.06,86460,4048,0.016,0.1669,0.0135
6/2/20,reference,Canada,2736.72,4285.95,1660.26,10837.36,7921.21,13695.62,770709.64,432722.38,1344214.86,115.03,85.29,144.98,82.42,82.42,82.42,7547.24,7547.24,7547.24,,,,10778.52,94.19,92432,7505,4083,70,706,36519840.27,-35.5404,1,34926.0678,34926.0678,34926.0678,1,0.7741,0,0.2602,1,,,,1381.09,3214.85,728.89,434.77,1052.92,219.94,63.71,100.23,48.51,86460,4048,0.0156,0.1668,0.0138
